3000,24
3001,9
3002,36
3003,0
3004,20
3005,35
3006,24
3007,33
3008,8
3009,5
3010,2
3011,0
3012,2
3013,21
3014,21
3015,17
3016,39
3017,23
3018,14
3019,27
3020,10
3021,28
3022,21
3023,13
3024,32
3025,10
3026,16
3027,39
3028,19
3029,26
3030,5
3031,40
3032,38
3033,35
3034,9
3035,7
3036,35
3037,18
3038,25
3039,30
3040,12
3041,29
3042,24
3043,0
3044,18
3045,33
3046,10
3047,38
3048,12
3049,9
3050,3
3051,13
3052,17
3053,2
3054,23
3055,9
3056,20
3057,2
3058,35
3059,36
3060,18
3061,11
3062,30
3063,12
3064,40
3065,6
3066,36
3067,28
3068,39
3069,16
3070,7
3071,5
3072,15
3073,9
3074,16
3075,12
3076,25
3077,4
3078,29
3079,16
3080,2
3081,14
3082,39
3083,38
3084,37
3085,29
3086,11
3087,24
3088,33
3089,35
3090,40
3091,32
3092,33
3093,2
3094,38
3095,25
3096,30
3097,30
3098,30
3099,3
3100,14
3101,20
3102,15
3103,37
3104,36
3105,21
3106,33
3107,17
3108,33
3109,20
3110,23
3111,13
3112,27
3113,4
3114,13
3115,17
3116,1
3117,11
3118,22
3119,35
3120,37
3121,36
3122,15
3123,36
3124,22
3125,38
3126,21
3127,33
3128,22
3129,0
3130,31
3131,10
3132,20
3133,15
3134,40
3135,30
3136,2
3137,34
3138,25
3139,2
3140,33
3141,15
3142,29
3143,25
3144,17
3145,11
3146,15
3147,19
3148,28
3149,30
3150,8
3151,39
3152,27
3153,22
3154,13
3155,9
3156,11
3157,32
3158,30
3159,15
3160,11
3161,28
3162,30
3163,7
3164,37
3165,5
3166,2
3167,4
3168,18
3169,15
3170,32
3171,4
3172,4
3173,23
3174,29
3175,37
3176,2
3177,16
3178,37
3179,21
3180,16
3181,38
3182,36
3183,5
3184,13
3185,28
3186,31
3187,1
3188,16
3189,25
3190,32
3191,35
3192,13
3193,8
3194,36
3195,26
3196,24
3197,21
3198,38
3199,30
3200,1
3201,2
3202,16
3203,35
3204,32
3205,16
3206,2
3207,6
3208,8
3209,40
3210,17
3211,15
3212,12
3213,26
3214,18
3215,0
3216,4
3217,23
3218,9
3219,17
3220,18
3221,23
3222,34
3223,26
3224,18
3225,8
3226,37
3227,7
3228,4
3229,1
3230,26
3231,17
3232,11
3233,6
3234,10
3235,26
3236,19
3237,40
3238,1
3239,10
3240,13
3241,0
3242,23
3243,26
3244,36
3245,15
3246,10
3247,35
3248,6
3249,6
3250,0
3251,15
3252,40
3253,26
3254,14
3255,4
3256,22
3257,39
3258,40
3259,4
3260,0
3261,15
3262,32
3263,14
3264,8
3265,24
3266,12
3267,13
3268,32
3269,16
3270,10
3271,17
3272,7
3273,38
3274,7
3275,4
3276,26
3277,23
3278,14
3279,32
3280,5
3281,7
3282,27
3283,9
3284,30
3285,28
3286,33
3287,14
3288,28
3289,20
3290,21
3291,22
3292,30
3293,26
3294,5
3295,29
3296,3
3297,29
3298,35
3299,3
3300,20
3301,22
3302,24
3303,9
3304,23
3305,17
3306,37
3307,20
3308,33
3309,0
3310,26
3311,38
3312,12
3313,15
3314,25
3315,18
3316,37
3317,11
3318,11
